time_s,device_j,wire_j,source_resistor_j,supplied_j,capacitor_change_j,BE_numerical_loss_j,kcl_residual_a
0.3705,3.65349270439e-10,7.67496481274e-10,4.71579001548e-10,1.60444459846e-09,1.77286386309e-14,2.11669575229e-15,1.50798630852e-15
0.371,4.93124873018e-10,1.07206313999e-09,6.43082056427e-10,2.20829746618e-09,2.47636848727e-14,2.63336522232e-15,2.8171502674e-15
0.3715,6.65808887674e-10,1.48527043376e-09,8.73699901368e-10,3.02481598707e-09,3.35392526196e-14,3.22569358167e-15,5.14090723117e-15
0.372,8.92746240418e-10,2.02740012632e-09,1.17493544682e-09,4.09512959625e-09,4.39435996189e-14,3.84058473286e-15,9.19226242975e-15
0.3725,1.18108902381e-09,2.71173397507e-09,1.55491481492e-09,5.44779760072e-09,5.54075190164e-14,4.3825245066e-15,1.60812220474e-14
0.373,1.53222376854e-09,3.53602391327e-09,2.01374219049e-09,7.08206125046e-09,6.66734968777e-14,4.71090403107e-15,2.73337870892e-14
0.3735,1.9368025847e-09,4.47184394144e-09,2.53736014412e-09,8.94608694556e-09,7.56263037684e-14,4.66056185412e-15,4.46085463219e-14
0.374,2.3693604611e-09,5.45477221049e-09,3.0913516578e-09,1.0915567773e-08,7.93625799609e-14,4.10054475528e-15,6.86450882573e-14
0.3745,2.78511447925e-09,6.38109616931e-09,3.61793002486e-09,1.27842183939e-08,7.47197615388e-14,3.0302444478e-15,9.72081640985e-14
0.375,3.12299556964e-09,7.11806933348e-09,4.04071332236e-09,1.4281839268e-08,5.93698198189e-14,1.6730348671e-15,4.01509880031e-15
0.3755,3.3182535182e-09,7.53162231396e-09,4.28059643484e-09,1.51305059747e-08,3.32234279387e-14,4.8434448464e-16,3.82086398111e-16
0.376,3.32314154171e-09,7.52640528e-09,4.280356665e-09,1.51299029032e-08,-5.83697744908e-16,2.38987565742e-19,6.77626357803e-21
0.3765,3.1268292785e-09,7.08212983173e-09,4.02770027434e-09,1.4236623946e-08,-3.59971733371e-14,5.58669021167e-16,4.15276537116e-16
0.377,2.7624659407e-09,6.26663508976e-09,3.56333632452e-09,1.25923734804e-08,-6.59216956983e-14,2.06770878108e-15,7.49591564492e-14
0.3775,2.29582905908e-09,5.21629068432e-09,2.96790942441e-09,1.04799483224e-08,-8.48469844978e-14,4.01318224376e-15,4.48817889863e-14
0.378,1.80208845004e-09,4.09279719626e-09,2.33479962485e-09,8.22960024666e-09,-9.07410363236e-14,5.72262916764e-15,2.351168644e-14
0.3785,1.34379234764e-09,3.03786332093e-09,1.74341217709e-09,6.12498931973e-09,-8.5217179101e-14,6.69415233284e-15,1.71038245958e-14
0.379,9.59339780502e-10,2.14466986321e-09,1.24408304851e-09,4.34802728042e-09,-7.2183241137e-14,6.77261836003e-15,1.03364345349e-14
0.3795,6.62754236927e-10,1.45210268149e-09,8.56548876618e-10,2.97135589578e-09,-5.60108173667e-14,6.111963257e-15,4.72111600844e-15
0.38,4.50146014963e-10,9.55786554296e-10,5.77224414916e-10,1.98312181727e-09,-4.01841513309e-14,5.01735842995e-15,1.70812155924e-15
0.3805,3.07763343159e-10,6.25634665411e-10,3.89182116391e-10,1.32255714133e-09,-2.67755367551e-14,3.79193180169e-15,4.92747864538e-16
0.381,2.18587901553e-10,4.21864644527e-10,2.7073332988e-10,9.11171960329e-10,-1.65681400133e-14,2.65251680366e-15,1.15497177523e-16
0.3815,1.66516641267e-10,3.05863256859e-10,2.01055973048e-10,6.73428114666e-10,-9.46982765446e-15,1.71332074094e-15,2.98926397416e-17
0.382,1.38381027254e-10,2.45734694097e-10,1.6299938739e-10,5.47111175535e-10,-4.94097201291e-15,1.00776607388e-15,1.5994523143e-17
0.3825,1.24486324794e-10,2.17973265688e-10,1.43893108717e-10,4.86350913099e-10,-2.30682690339e-15,5.20727781614e-16,1.00508929521e-17
0.383,1.18351169996e-10,2.06937380059e-10,1.35249841399e-10,4.60537672843e-10,-9.34492135657e-16,2.15881249542e-16,8.33226310214e-18
0.3835,1.16126992491e-10,2.03431480157e-10,1.32021388805e-10,4.51579610158e-10,-3.04903082451e-16,5.36081530419e-17,7.63261388771e-18
0.384,1.15993617955e-10,2.03194565535e-10,1.3181052673e-10,4.50998688504e-10,-2.04383165703e-17,3.43859798885e-19,5.89396246585e-14
0.3845,1.17676186833e-10,2.05688140226e-10,1.34238610483e-10,4.57603188844e-10,2.19103380994e-16,3.21996006002e-17,7.27813059928e-18
0.385,1.22137211786e-10,2.13321880322e-10,1.40541028993e-10,4.76000908206e-10,6.51646579302e-16,1.35459353622e-16,5.90847832357e-18
0.3855,1.31447974851e-10,2.31122038432e-10,1.53395559946e-10,5.1596736735e-10,1.48841198663e-15,3.05709692186e-16,5.08389174942e-18
0.386,1.48821187364e-10,2.66790113463e-10,1.76958355177e-10,5.92573147798e-10,2.9452758672e-15,5.4651804424e-16,4.91363812702e-18
0.3865,1.7877739107e-10,3.3107264764e-10,2.1706879718e-10,7.26924971485e-10,5.26769641708e-15,8.67899827658e-16,1.15391298404e-17
0.387,2.27408561423e-10,4.38331108106e-10,2.81570196787e-10,9.47319897369e-10,8.74679472247e-15,1.28425991114e-15,3.23397179262e-17
0.3875,3.02673681837e-10,6.07136950473e-10,3.80656966971e-10,1.29048313149e-09,1.3721164995e-14,1.81105065946e-15,8.89232128687e-17
0.388,4.14617666003e-10,8.60581981335e-10,5.27095078254e-10,1.80231773812e-09,2.05537245238e-14,2.45882425853e-15,2.35380291647e-16
0.3885,5.75316981598e-10,1.22576962079e-09,7.36045795766e-10,2.53716518673e-09,2.95655747884e-14,3.22309624512e-15,6.72864338574e-16
0.389,7.98202494783e-10,1.73164553996e-09,1.02404290563e-09,3.55393591131e-09,4.09022537325e-14,4.06896118968e-15,1.88037587345e-15
0.3895,1.09621896543e-09,2.40403326767e-09,1.40645625972e-09,4.90676771176e-09,5.43083664119e-14,4.91142324256e-15,4.65205741225e-15
0.39,1.47812235643e-09,3.25670369774e-09,1.89267052228e-09,6.62757098107e-09,6.88084687468e-14,5.59840359969e-15,9.90760885876e-15
0.3905,1.94236682986e-09,4.27810095279e-09,2.47849776854e-09,8.69905381748e-09,8.23587110066e-14,5.91286963768e-15,1.73949803129e-14
0.391,2.46888114712e-09,5.41568415345e-09,3.13651536508e-09,1.10211779336e-08,9.16575993185e-14,5.6211384763e-15,2.97039783991e-14
0.3915,3.01118176711e-09,6.56393945436e-09,3.80753589093e-09,1.33827541281e-08,9.24455391014e-14,4.58902753064e-15,5.09934027513e-14
0.392,3.49440042106e-09,7.56636779156e-09,4.3996830324e-09,1.54605347945e-08,8.06324097461e-14,2.94521901469e-15,7.61616925126e-14
0.3925,3.82649948007e-09,8.24164891404e-09,4.80277601181e-09,1.68709798011e-08,5.42411465985e-14,1.18960199801e-15,9.56468723125e-14
0.393,3.92555849848e-09,8.43461662746e-09,4.9202988882e-09,1.72804894644e-08,1.5394639267e-14,9.19820631425e-17,9.85531846561e-14
0.3935,3.7539224125e-09,8.07478836517e-09,4.70817077588e-09,1.65368527589e-08,-2.90890187836e-14,3.22908159632e-16,8.44911163603e-14
0.394,3.33891063129e-09,7.21169740004e-09,4.19818420083e-09,1.47487246583e-08,-6.95671846065e-14,2.01084009909e-15,5.75117617375e-14
0.3945,2.76420799761e-09,6.00326306176e-09,3.48888547164e-09,1.22562637653e-08,-9.73408366964e-14,4.58517742256e-15,3.12854871675e-14
0.395,2.1365344495e-09,4.66095634111e-09,2.70824410864e-09,9.50563385625e-09,-1.08114899498e-13,7.07829803366e-15,4.8564278277e-14
0.3955,1.54899454535e-09,3.38179247843e-09,1.9709038253e-09,6.90159645186e-09,-1.03051367138e-13,8.65792187309e-15,4.68550775978e-14
0.396,1.05985636861e-09,2.30030746192e-09,1.35144166282e-09,4.7115273126e-09,-8.7166991203e-14,8.98796825822e-15,2.95108616634e-14
0.3965,6.9051747989e-10,1.47493873665e-09,8.79667331947e-10,3.0450652053e-09,-6.65743703455e-14,8.23177063517e-15,1.31309571642e-14
0.397,4.35256284087e-10,9.0191554069e-10,5.50935413545e-10,1.88806778289e-09,-4.62736866093e-14,6.81840855329e-15,4.32687976973e-15
0.3975,2.73814462881e-10,5.40555022176e-10,3.41209016837e-10,1.15555445906e-09,-2.92350604328e-14,5.19226070826e-15,1.08177965826e-15
0.398,1.81538376095e-10,3.36713392473e-10,2.19950420492e-10,7.38189315908e-10,-1.65446360053e-14,3.67149211106e-15,2.05616400913e-16
0.3985,1.3557198512e-10,2.38424856418e-10,1.58334346723e-10,5.32325577501e-10,-8.03056097234e-15,2.41980341383e-15,3.79267472463e-17
0.399,1.17630165682e-10,2.03510024688e-10,1.33092480938e-10,4.54231244055e-10,-2.90815744055e-15,1.48090585085e-15,3.12173992711e-17
0.3995,1.14543406237e-10,2.01481050584e-10,1.27386855192e-10,4.43411901775e-10,-2.38765598143e-16,8.28528725075e-16,3.87314285462e-17
0.4,1.17654866094e-10,2.12357331549e-10,1.30116368316e-10,4.60129795239e-10,8.21685217608e-16,4.07597351307e-16,4.05135858672e-17
0.4005,1.21811088944e-10,2.2433108458e-10,1.34650138419e-10,4.80793401748e-10,9.30018493049e-16,1.59787151822e-16,3.64274989296e-17
0.401,1.24362469393e-10,2.31399755707e-10,1.3755633887e-10,4.93319153197e-10,5.53308730013e-16,3.5919843582e-17,2.82536309886e-17
0.4015,1.24357607103e-10,2.31471417527e-10,1.37576680859e-10,4.93405711948e-10,6.47775095884e-18,3.04374505473e-21,9.42280108107e-16
0.402,1.21992295734e-10,2.25073937816e-10,1.34925003121e-10,4.81990766462e-10,-4.99222765429e-16,2.90157045142e-17,1.11435654541e-17
0.4025,1.18299437175e-10,2.14634655174e-10,1.30893004916e-10,4.63826397997e-10,-8.10425361855e-16,1.11157278327e-16,8.12219893122e-18
0.403,1.15045654038e-10,2.04243658581e-10,1.27718871138e-10,4.47007634951e-10,-7.92799549825e-16,2.43993809288e-16,1.03727654721e-17
0.4035,1.14801235361e-10,1.998195532e-10,1.28675780539e-10,4.43296703492e-10,-2.98700238836e-16,4.33092321342e-16,1.31400221108e-17
0.404,1.21162293073e-10,2.09619177154e-10,1.38351878736e-10,4.6913490063e-10,8.60440584387e-16,6.91226134008e-16,1.62875965428e-17
0.4045,1.39112950004e-10,2.45051159376e-10,1.63103092069e-10,5.47271177926e-10,2.93858917563e-15,1.03788823252e-15,1.93614791083e-17
0.405,1.75508503342e-10,3.21747697902e-10,2.11652197613e-10,7.08916173055e-10,6.27569047587e-15,1.49850772215e-15,2.08471748978e-17
0.4055,2.3964723079e-10,4.60780170766e-10,2.95783842885e-10,9.96224655802e-10,1.13091100216e-14,2.10225148073e-15,5.84842368761e-17
0.406,3.43840496068e-10,6.89748512746e-10,4.31005131452e-10,1.46461558011e-09,1.85631962366e-14,2.87665929374e-15,2.41050330196e-16
0.4065,5.03775977706e-10,1.04317218215e-09,6.3688713903e-10,2.18386772786e-09,2.85927293785e-14,3.83628467727e-15,8.79172765405e-16
0.407,7.38267363336e-10,1.56110996161e-09,9.36538654053e-10,3.23596278106e-09,4.18400849207e-14,4.96213803064e-15,2.84837698404e-15
0.4075,1.06762557732e-09,2.28429969739e-09,1.35425400021e-09,4.7062437999e-09,5.83551162996e-14,6.17050292693e-15,8.11296966023e-15
0.408,1.50946221334e-09,3.24360842402e-09,1.90994849278e-09,6.66310374141e-09,7.7336973399e-14,7.27642204009e-15,1.9815871627e-14
0.4085,2.07053969161e-09,4.44199272291e-09,2.60896405338e-09,9.1216009684e-09,9.65329124246e-14,7.97345475665e-15,3.97788220549e-14
0.409,2.73404570855e-09,5.82997940249e-09,3.42702918314e-09,1.19911738776e-08,1.11720750294e-13,7.87589560533e-15,6.13731172816e-14
0.4095,3.44474281028e-09,7.28217609758e-09,4.29390536609e-09,1.50209477282e-08,1.16798448794e-13,6.68031102762e-15,6.5349730293e-14
0.41,4.10052194633e-09,8.5911870493e-09,5.08575029098e-09,1.77775688886e-08,1.05189904266e-13,4.44965346516e-15,8.39009783415e-14
0.4105,4.56461815131e-09,9.49910436438e-09,5.64139109911e-09,1.9705188347e-08,7.28649602924e-14,1.86829727128e-15,8.61750991746e-15
0.411,4.70809379211e-09,9.77374999864e-09,5.81139435102e-09,2.02932602227e-08,2.19213770369e-14,1.59586242261e-16,6.61837663667e-17
0.4115,4.46946388398e-09,9.3045265535e-09,5.5245158677e-09,1.92984689052e-08,-3.78622631281e-14,4.74345366163e-16,9.90468828916e-14
0.412,3.8927262062e-09,8.16355928868e-09,4.83011225057e-09,1.68863089649e-08,-9.18245073634e-14,3.06507549255e-15,6.2481636076e-14
0.4125,3.11119246432e-09,6.58702675726e-09,3.88172988158e-09,1.3579829243e-08,-1.26815421079e-13,6.97019015627e-15,9.06703098019e-14
0.413,2.2872360522e-09,4.88331325222e-09,2.87110133575e-09,1.00415241724e-08,-1.37048966766e-13,1.0582585066e-14,9.51407396334e-15
0.4135,1.55143228246e-09,3.32398833679e-09,1.95794740828e-09,6.83325517534e-09,-1.25475292276e-13,1.26233427524e-14,2.40177547447e-15
0.414,9.74077546823e-10,2.07532764628e-09,1.2331894454e-09,4.28250681475e-09,-1.00537380487e-13,1.27165713381e-14,6.19256233206e-14
0.4145,5.69774606484e-10,1.18908439715e-09,7.20175484546e-10,2.47897434214e-09,-7.14255147526e-14,1.12802556981e-14,2.20363803566e-14
0.415,3.1764909086e-10,6.33671902098e-10,3.96699861376e-10,1.3479850773e-09,-4.48345350689e-14,9.05764711838e-15,5.43356558477e-15
0.4155,1.81751970353e-10,3.36255243511e-10,2.19711652285e-10,7.3770149369e-10,-2.40837374314e-14,6.71130205639e-15,9.02633036945e-16
0.416,1.2503234222e-10,2.16146818051e-10,1.43351608541e-10,4.84525608847e-10,-9.81008251559e-15,4.65012275602e-15,1.24618028299e-16
0.4165,1.16423953095e-10,2.03684481663e-10,1.28596680186e-10,4.48707021801e-10,-1.1318712657e-15,3.03873164295e-15,9.39562826412e-17
0.417,1.33033799633e-10,2.47048365772e-10,1.4649486417e-10,5.26582291528e-10,3.3816330279e-15,1.88032476987e-15,1.39386047734e-16
0.4175,1.59646194982e-10,3.11838324052e-10,1.77738247992e-10,6.49228995487e-10,5.12799053072e-15,1.10047734294e-15,1.73340210458e-16
0.418,1.87123024595e-10,3.77517535692e-10,2.10692438781e-10,7.75338823476e-10,5.22047338821e-15,6.03945153719e-16,1.88663036474e-16
0.4185,2.10599147214e-10,4.33265183852e-10,2.39125927166e-10,8.82995002104e-10,4.43976703304e-15,3.0411695991e-16,1.84726027335e-16
0.419,2.2793523942e-10,4.74412047028e-10,2.60256005639e-10,9.62606706311e-10,3.28063191072e-15,1.33605513336e-16,1.65766041844e-16
0.4195,2.38567750301e-10,4.99815592363e-10,2.73299023354e-10,1.01168443791e-09,2.02701029845e-15,4.4892363008e-17,1.60026546593e-16
0.42,2.42745331981e-10,5.10122728692e-10,2.78507329364e-10,1.03137622025e-09,8.23318261319e-16,6.90336717844e-18,1.52525222812e-16
0.4205,2.41067600625e-10,5.06730760613e-10,2.76588049497e-10,1.02438614196e-09,-2.69536243933e-16,7.77763524545e-19,1.36289295279e-16
0.421,2.34240156429e-10,4.91242239342e-10,2.68394562751e-10,9.9387574023e-10,-1.23451694172e-15,1.62335356064e-17,1.18169566471e-16
0.4215,2.22976707631e-10,4.65250365761e-10,2.54802766237e-10,9.43027816702e-10,-2.0718846471e-15,4.89641680756e-17,9.64059019247e-17
0.422,2.08000012059e-10,4.30346420338e-10,2.36711711135e-10,8.75055461242e-10,-2.78134195628e-15,9.90560701738e-17,7.31548475226e-17
0.4225,1.90115810794e-10,3.8828995588e-10,2.15136180087e-10,7.93538768081e-10,-3.34895197852e-15,1.70275029182e-16,5.08914335369e-17
0.423,1.70351822365e-10,3.41324489743e-10,1.91381626691e-10,7.03054473495e-10,-3.73537906505e-15,2.70077094418e-16,3.16561623377e-17
0.4235,1.50167013062e-10,2.92657997136e-10,1.67309385935e-10,6.10130943759e-10,-3.86262025201e-15,4.10247433549e-16,1.67272066424e-17
0.424,1.31752926624e-10,2.47156510506e-10,1.45719369421e-10,5.24625817799e-10,-3.59687209169e-15,6.08120349388e-16,6.82962665371e-18
0.4245,1.18463521497e-10,2.12325653057e-10,1.30894342118e-10,4.61681679598e-10,-2.72541832252e-15,8.88344764127e-16,8.46863540665e-18
0.425,1.15417279784e-10,1.99677130862e-10,1.29359239105e-10,4.44454009151e-10,-9.25626876682e-16,1.28502706799e-15,1.24361377316e-17
0.4255,1.30320605102e-10,2.26572653771e-10,1.50913977196e-10,5.07811353206e-10,2.27335557064e-15,1.8437823166e-15,1.64231218143e-17
0.426,1.74553949956e-10,3.18579881214e-10,2.09974799411e-10,7.0311878462e-10,7.53159221049e-15,2.6224476166e-15,3.91125933724e-17
0.4265,2.64483742601e-10,5.12195663772e-10,3.27159714929e-10,1.10385853658e-09,1.57275759754e-14,3.68770510116e-15,2.16272922422e-16
0.427,4.22831659635e-10,8.57330711523e-10,5.30851251777e-10,1.81104666326e-09,2.79381167031e-14,5.10225375596e-15,1.1004685932e-15
0.4275,6.79598829945e-10,1.41803567641e-09,8.58017485184e-10,2.95570418108e-09,4.52961586631e-14,6.8936018662e-15,4.70440574246e-15
0.428,1.07137527783e-09,2.26839907088e-09,1.35271756712e-09,4.6925695101e-09,6.86016129462e-14,8.99375132476e-15,1.71337485757e-14
0.4285,1.63662748024e-09,3.47857774771e-09,2.05935265625e-09,7.1746665531e-09,9.75264064857e-14,1.11470387071e-14,5.23748762188e-14
0.429,2.40310748434e-09,5.08478318526e-09,3.00642676267e-09,1.0494459568e-08,1.29324698821e-13,1.28152168208e-14,1.392535379e-14
0.4295,3.36326182876e-09,7.04050522659e-09,4.17716997681e-09,1.45811075313e-08,1.57330680269e-13,1.31833566646e-14,3.87815728966e-14
0.43,4.43860691049e-09,9.15999000031e-09,5.47020731307e-09,1.90689859858e-08,1.70351655296e-13,1.14526406373e-14,9.679094955e-14
0.4305,5.45031448551e-09,1.1090074228e-08,6.67112458672e-09,2.32116758028e-08,1.54967169858e-13,7.5353769927e-15,1.35525271561e-20
0.431,6.1361049047e-09,1.23650303876e-08,7.47723060818e-09,2.59784709197e-08,1.02202538e-13,2.82125785123e-15,3.17720974313e-14
0.4315,6.24896943825e-09,1.25713711021e-08,7.60882790559e-09,2.6429184836e-08,1.63215915222e-14,6.8505780465e-17,1.77402580473e-17
0.432,5.70244229911e-09,1.15587004753e-08,6.96660560486e-09,2.42276685749e-08,-8.15411045342e-14,1.73849327121e-15,1.3501983006e-14
0.4325,4.64328698186e-09,9.55076784455e-09,5.71172961168e-09,1.9905630828e-08,-1.61408685398e-13,7.82873145764e-15,8.9953936769e-14
0.433,3.37211866491e-09,7.05470913392e-09,4.18507067146e-09,1.4611713376e-08,-2.00597180729e-13,1.55090418253e-14,2.73930556786e-14
0.4335,2.18263863285e-09,4.62687501372e-09,2.73316252406e-09,9.54250220732e-09,-1.95162891637e-13,2.12002743776e-14,5.46890888153e-15
0.434,1.25201362168e-09,2.66136911592e-09,1.5785759575e-09,5.49182357443e-09,-1.58092503764e-13,2.2971970947e-14,2.03469850018e-15
0.4345,6.29308005667e-10,1.31411291729e-09,7.94311196054e-10,2.73764478586e-09,-1.08474795916e-13,2.11417084271e-14,1.42653223218e-15
0.435,2.7991453073e-10,5.49967019169e-10,3.47444863133e-10,1.17728202661e-09,-6.16437705667e-14,1.72577888701e-14,1.98235694624e-14
0.4355,1.34873623079e-10,2.35977760642e-10,1.56853845971e-10,5.27692645341e-10,-2.54652421102e-14,1.28809229051e-14,1.66801920786e-15
0.436,1.23386113379e-10,2.19653723825e-10,1.35251617687e-10,4.78298927058e-10,-1.5215836833e-15,8.99376387637e-15,3.88264656428e-16
0.4365,1.8791496479e-10,3.72197377943e-10,2.10400768688e-10,7.70531176926e-10,1.20815269579e-14,5.98401680004e-15,6.09174237204e-16
0.437,2.88084664271e-10,6.02530574791e-10,3.31301768276e-10,1.22193923119e-09,1.83666908554e-14,3.85725041722e-15,8.86458942817e-16
0.4375,3.99023123035e-10,8.54903847659e-10,4.66486808594e-10,1.72043639737e-09,2.01684220351e-14,2.44982397554e-15,1.31714639738e-15
0.438,5.07608724379e-10,1.10039630294e-09,5.99338362729e-10,2.20736459388e-09,1.96407035358e-14,1.56339184712e-15,2.10327428759e-15
0.4385,6.08651784659e-10,1.32795845755e-09,7.23232284203e-10,2.65986177207e-09,1.82193384317e-14,1.02669998476e-15,2.99806295241e-15
0.439,7.01824357882e-10,1.53729681649e-09,8.37641443039e-10,3.07678009968e-09,1.67691125166e-14,7.13675029448e-16,3.96746505549e-15
0.4395,7.89531086743e-10,1.73403880573e-09,9.45451915048e-10,3.46903811413e-09,1.57665921915e-14,5.40683972063e-16,5.01725058526e-15
0.44,8.75615965725e-10,1.92684760029e-09,1.05134078286e-09,3.85382026159e-09,1.54565729755e-14,4.56972216095e-16,6.19085200313e-15
0.4405,9.64700908709e-10,2.12596561009e-09,1.16094721196e-09,4.25163013142e-09,1.59667435046e-14,4.34949561719e-16,7.57482591192e-15
0.441,1.06196266986e-09,2.34272015144e-09,1.28058839626e-09,4.68528906398e-09,1.73849989054e-14,4.62719016505e-16,9.30636454401e-15
0.4415,1.17320469296e-09,2.58965411928e-09,1.4173373642e-09,5.18021652364e-09,1.98096507602e-14,5.39200374424e-16,1.15989778004e-14
0.442,1.30513503235e-09,2.88106713389e-09,1.57934854348e-09,5.76557476143e-09,2.33824801268e-14,6.71428565211e-16,1.4788859834e-14
0.4425,1.4658037831e-09,3.23384384925e-09,1.77636851791e-09,6.47604533253e-09,2.83118727234e-14,8.73393820637e-16,1.94248879948e-14
0.443,1.66518059484e-09,3.6684923541e-09,2.02040073005e-09,7.35410973027e-09,3.48898261638e-14,1.16574855401e-15,2.64384461589e-14
0.4435,1.91585861262e-09,4.21031040665e-09,2.32649635775e-09,8.45271044847e-09,4.35023683875e-14,1.57559981563e-15,3.74699627066e-14
0.444,2.2338483192e-09,4.89051982533e-09,2.71360986423e-09,9.83803476074e-09,5.46271897131e-14,2.13526207603e-15,5.55123980638e-14
0.4445,2.63934731368e-09,5.74702480505e-09,3.20535999763e-09,1.15918037804e-08,6.88037438886e-14,2.87816155557e-15,8.62071983351e-14
0.445,3.15719989118e-09,6.82410392398e-09,3.83033277894e-09,1.38117269684e-08,8.65478945195e-14,3.82906395046e-15,2.71630726809e-14
0.4455,3.81642775206e-09,8.16978672319e-09,4.62119203715e-09,1.66075196572e-08,1.08166414283e-13,4.98482137352e-15,5.90333920527e-14
0.446,4.64764079079e-09,9.82892414307e-09,5.61127161027e-09,2.0087976238e-08,1.3341144359e-13,6.28239985839e-15,1.35525271561e-20
0.4465,5.67634968915e-09,1.18293253997e-08,6.82658218217e-09,2.4332425751e-08,1.6092361421e-13,7.55636166747e-15,1.35525271561e-20
0.447,6.90955634274e-09,1.41586725467e-08,8.27071933569e-09,2.93391442186e-08,1.87489926024e-13,8.50358267602e-15,1.35525271561e-20
0.4475,8.31378923352e-09,1.67329053215e-08,9.90131877379e-09,3.49482293831e-08,2.07353496259e-13,8.70081099228e-15,1.35525271561e-20
