B_t,modulation_frequency_hz,amplitude
0.00798800983492,1599472.32654,1.13988627373e-08
0.00798800983492,1607935.14308,1.06314105852e-08
0.00798800983492,1616397.95963,1.04370509035e-08
0.00798800983492,1624860.77617,1.01591342537e-08
0.00798800983492,1633323.59271,9.91134980795e-09
0.00798800983492,1641786.40925,9.67453175058e-09
0.00798800983492,1650249.2258,9.42490492403e-09
0.00798800983492,1658712.04234,9.18519391728e-09
0.00798800983492,1667174.85888,8.94320156266e-09
0.00798800983492,1675637.67542,8.73622206609e-09
0.00798800983492,1684100.49197,8.49513901282e-09
0.00798800983492,1692563.30851,8.29875190865e-09
0.00798800983492,1701026.12505,8.07019408952e-09
0.00798800983492,1709488.94159,7.95272361506e-09
0.00798800983492,1717951.75814,7.30909956799e-09
0.00798800983492,1726414.57468,7.84522322279e-09
0.00798800983492,1734877.39122,7.17532742954e-09
0.00798800983492,1743340.20777,7.07247275193e-09
0.00798800983492,1751803.02431,6.8971600659e-09
0.00798800983492,1760265.84085,6.71061432703e-09
0.00798800983492,1768728.65739,6.52867228228e-09
0.00798800983492,1777191.47394,6.34833471033e-09
0.00798800983492,1785654.29048,6.18919374319e-09
0.00798800983492,1794117.10702,6.01521988514e-09
0.00798800983492,1802579.92356,5.85549596782e-09
0.00798800983492,1811042.74011,5.68567390069e-09
0.00798800983492,1819505.55665,5.53198104457e-09
0.00798800983492,1827968.37319,5.37487681157e-09
0.00798800983492,1836431.18973,5.22449621786e-09
0.00798800983492,1844894.00628,5.07186206883e-09
0.00798800983492,1853356.82282,4.92978595496e-09
0.00798800983492,1861819.63936,4.78356796865e-09
0.00798800983492,1870282.4559,4.64305084174e-09
0.00798800983492,1878745.27245,4.50489811325e-09
0.00798800983492,1887208.08899,4.36802089799e-09
0.00798800983492,1895670.90553,4.24166547349e-09
0.00798800983492,1904133.72207,4.10688074571e-09
0.00798800983492,1912596.53862,3.98013902146e-09
0.00798800983492,1921059.35516,3.85464778203e-09
0.00798800983492,1929522.1717,3.73585285202e-09
0.00798800983492,1937984.98824,3.6117903135e-09
0.00798800983492,1946447.80479,3.49820401258e-09
0.00798800983492,1954910.62133,3.38227642992e-09
0.00798800983492,1963373.43787,3.27058590845e-09
0.00798800983492,1971836.25441,3.16126748339e-09
0.00798800983492,1980299.07096,3.0545416081e-09
0.00798800983492,1988761.8875,2.95053045223e-09
0.00798800983492,1997224.70404,2.84924638202e-09
0.00798800983492,2005687.52058,2.75080511202e-09
0.00798800983492,2014150.33713,2.65518798382e-09
0.00798800983492,2022613.15367,2.56269963061e-09
0.00798800983492,2031075.97021,2.47328067299e-09
0.00798800983492,2039538.78675,2.38724192761e-09
0.00798800983492,2048001.6033,2.30457191126e-09
0.00798800983492,2056464.41984,2.22663955393e-09
0.00798800983492,2064927.23638,2.14975507688e-09
0.00798800983492,2073390.05292,2.08063610835e-09
0.00798800983492,2081852.86947,2.01398305134e-09
0.00798800983492,2090315.68601,1.95255618433e-09
0.00798800983492,2098778.50255,1.89626802146e-09
0.00798800983492,2107241.31909,1.8454692404e-09
0.00798800983492,2115704.13564,1.80051010794e-09
0.00798800983492,2124166.95218,1.76169189451e-09
0.00798800983492,2132629.76872,1.72944244242e-09
0.00798800983492,2141092.58526,1.70398056631e-09
0.00798800983492,2149555.40181,1.68562606516e-09
0.00798800983492,2158018.21835,1.67450842254e-09
0.00798800983492,2166481.03489,1.67079376861e-09
0.00877681081841,0,0.00293467172182
0.00877681081841,8462.81654255,0.00772062955798
0.00877681081841,16925.6330851,0.0115289364076
0.00877681081841,25388.4496276,0.00735021940502
0.00877681081841,33851.2661702,0.00371255312742
0.00877681081841,42314.0827127,0.00275635243643
0.00877681081841,50776.8992553,0.00258266606357
0.00877681081841,59239.7157978,0.000742340852595
0.00877681081841,67702.5323404,0.00185991597153
0.00877681081841,76165.3488829,0.00916568387166
0.00877681081841,84628.1654255,0.0473383066317
0.00877681081841,93090.981968,0.0442324258345
0.00877681081841,101553.798511,0.00175160023
0.00877681081841,110016.615053,0.00975410704377
0.00877681081841,118479.431596,0.0388967567928
0.00877681081841,126942.248138,0.0995086190688
0.00877681081841,135405.064681,0.103589476285
0.00877681081841,143867.881223,0.113007058681
0.00877681081841,152330.697766,0.0863526356496
0.00877681081841,160793.514308,0.0131321854586
0.00877681081841,169256.330851,0.00319416726471
0.00877681081841,177719.147394,0.0174472862682
0.00877681081841,186181.963936,0.0137936166364
0.00877681081841,194644.780479,0.0202201851024
0.00877681081841,203107.597021,0.00954014978374
0.00877681081841,211570.413564,0.00423051142908
0.00877681081841,220033.230106,0.00229189162031
0.00877681081841,228496.046649,0.0643474225961
0.00877681081841,236958.863191,0.109671774478
0.00877681081841,245421.679734,0.0644830859439
0.00877681081841,253884.496276,0.0770667997435
0.00877681081841,262347.312819,0.0527583615281
0.00877681081841,270810.129362,0.00438453222951
0.00877681081841,279272.945904,0.00732613332018
0.00877681081841,287735.762447,0.00177296924384
0.00877681081841,296198.578989,0.00181930357401
0.00877681081841,304661.395532,0.00204402311609
0.00877681081841,313124.212074,0.00083826602278
0.00877681081841,321587.028617,0.000449137619553
0.00877681081841,330049.845159,0.000489251138559
0.00877681081841,338512.661702,0.00329898072717
0.00877681081841,346975.478245,0.003775759883
0.00877681081841,355438.294787,0.00360035236561
0.00877681081841,363901.11133,0.0159375364642
0.00877681081841,372363.927872,0.0110113435058
0.00877681081841,380826.744415,0.0526246854874
0.00877681081841,389289.560957,0.0596516961594
0.00877681081841,397752.3775,0.0103284768587
0.00877681081841,406215.194042,0.00734924855922
0.00877681081841,414678.010585,0.00244078239484
0.00877681081841,423140.827127,0.000930597750325
0.00877681081841,431603.64367,0.00146232250301
0.00877681081841,440066.460213,0.000853215240803
0.00877681081841,448529.276755,0.00115453132515
0.00877681081841,456992.093298,0.00130720793358
0.00877681081841,465454.90984,0.000850400742198
0.00877681081841,473917.726383,0.00134840904593
0.00877681081841,482380.542925,0.00352994365147
0.00877681081841,490843.359468,0.00579839003983
0.00877681081841,499306.17601,0.00359944302903
0.00877681081841,507768.992553,0.00217735620509
0.00877681081841,516231.809096,0.00252608782608
0.00877681081841,524694.625638,0.00205105104834
0.00877681081841,533157.442181,0.00305949677849
0.00877681081841,541620.258723,0.00193575584385
0.00877681081841,550083.075266,9.63623179684e-05
0.00877681081841,558545.891808,0.000625561595376
0.00877681081841,567008.708351,0.000983181448022
0.00877681081841,575471.524893,0.000911365786461
0.00877681081841,583934.341436,0.000909177076512
0.00877681081841,592397.157978,0.000181237401746
0.00877681081841,600859.974521,0.000591843382396
0.00877681081841,609322.791064,0.0016826186198
0.00877681081841,617785.607606,0.0024445626846
0.00877681081841,626248.424149,0.00243926275893
0.00877681081841,634711.240691,0.00236439661203
0.00877681081841,643174.057234,0.00242446785086
0.00877681081841,651636.873776,0.000686491956358
0.00877681081841,660099.690319,9.84202924814e-05
0.00877681081841,668562.506861,3.39888914369e-05
0.00877681081841,677025.323404,5.50132226361e-05
0.00877681081841,685488.139946,8.10947042685e-05
0.00877681081841,693950.956489,3.10762335146e-05
0.00877681081841,702413.773032,3.33641835722e-05
0.00877681081841,710876.589574,2.48465448573e-05
0.00877681081841,719339.406117,4.37598454217e-05
0.00877681081841,727802.222659,8.49568299391e-05
0.00877681081841,736265.039202,0.000169692977394
0.00877681081841,744727.855744,7.01446424578e-05
0.00877681081841,753190.672287,0.000699016007496
0.00877681081841,761653.488829,0.000878336234085
0.00877681081841,770116.305372,0.00131014131934
0.00877681081841,778579.121915,0.000900721559186
0.00877681081841,787041.938457,6.54556234418e-05
0.00877681081841,795504.755,1.61015948759e-05
0.00877681081841,803967.571542,1.53147034054e-05
0.00877681081841,812430.388085,7.15683870632e-06
0.00877681081841,820893.204627,8.29123748948e-06
0.00877681081841,829356.02117,1.73878945271e-05
0.00877681081841,837818.837712,3.20970682122e-05
0.00877681081841,846281.654255,2.3603490495e-05
0.00877681081841,854744.470797,4.16251633416e-05
0.00877681081841,863207.28734,8.60833934518e-05
0.00877681081841,871670.103883,6.95931067356e-05
0.00877681081841,880132.920425,4.15919405616e-05
0.00877681081841,888595.736968,4.84811623254e-05
0.00877681081841,897058.55351,2.99046329266e-05
0.00877681081841,905521.370053,4.19380951716e-05
0.00877681081841,913984.186595,3.58364231607e-05
0.00877681081841,922447.003138,3.81109062234e-06
0.00877681081841,930909.81968,6.98725482363e-06
0.00877681081841,939372.636223,9.93336587506e-06
0.00877681081841,947835.452766,1.29380673995e-05
0.00877681081841,956298.269308,1.08227129637e-05
0.00877681081841,964761.085851,1.70635670207e-05
0.00877681081841,973223.902393,1.0079602774e-05
0.00877681081841,981686.718936,1.12051076205e-05
0.00877681081841,990149.535478,2.87733825625e-05
0.00877681081841,998612.352021,4.29517686852e-05
0.00877681081841,1007075.16856,4.2431133631e-05
0.00877681081841,1015537.98511,4.09227395444e-05
0.00877681081841,1024000.80165,1.57343478523e-05
0.00877681081841,1032463.61819,9.69103043134e-07
0.00877681081841,1040926.43473,3.52537923567e-07
0.00877681081841,1049389.25128,6.43446071322e-07
0.00877681081841,1057852.06782,8.98388195333e-07
0.00877681081841,1066314.88436,5.74070998376e-07
0.00877681081841,1074777.7009,2.99644205821e-07
0.00877681081841,1083240.51745,3.47716758815e-07
0.00877681081841,1091703.33399,2.53037979236e-07
0.00877681081841,1100166.15053,7.32702891664e-07
0.00877681081841,1108628.96707,1.11392367246e-06
0.00877681081841,1117091.78362,7.38728667689e-07
0.00877681081841,1125554.60016,3.83679808658e-06
0.00877681081841,1134017.4167,7.40983602703e-06
0.00877681081841,1142480.23324,1.9502973773e-05
0.00877681081841,1150943.04979,1.63777317769e-05
0.00877681081841,1159405.86633,2.30183844276e-06
0.00877681081841,1167868.68287,4.12530145637e-07
0.00877681081841,1176331.49941,3.44508980011e-07
0.00877681081841,1184794.31596,1.11795972924e-07
0.00877681081841,1193257.1325,7.79341224e-08
0.00877681081841,1201719.94904,2.14522529662e-07
0.00877681081841,1210182.76558,4.61620874666e-07
0.00877681081841,1218645.58213,2.64827415257e-07
0.00877681081841,1227108.39867,1.98538560793e-07
0.00877681081841,1235571.21521,5.6327079421e-07
0.00877681081841,1244034.03175,5.16744089064e-07
0.00877681081841,1252496.8483,3.37963060903e-07
0.00877681081841,1260959.66484,3.31773047268e-07
0.00877681081841,1269422.48138,2.61930947857e-07
0.00877681081841,1277885.29792,2.36501706985e-07
0.00877681081841,1286348.11447,2.94931822918e-07
0.00877681081841,1294810.93101,4.6892661216e-08
0.00877681081841,1303273.74755,5.04124014667e-08
0.00877681081841,1311736.5641,3.60547209958e-08
0.00877681081841,1320199.38064,1.56233960316e-07
0.00877681081841,1328662.19718,1.84885145843e-07
0.00877681081841,1337125.01372,2.22839633245e-07
0.00877681081841,1345587.83027,1.8623702874e-07
0.00877681081841,1354050.64681,3.50384586002e-08
0.00877681081841,1362513.46335,1.56731526261e-07
0.00877681081841,1370976.27989,2.85614554611e-07
0.00877681081841,1379439.09644,3.1007268192e-07
0.00877681081841,1387901.91298,2.97569798789e-07
0.00877681081841,1396364.72952,1.49451378238e-07
0.00877681081841,1404827.54606,1.75582906046e-08
0.00877681081841,1413290.36261,1.46613694425e-08
0.00877681081841,1421753.17915,1.93504528524e-08
0.00877681081841,1430215.99569,1.54666278266e-08
0.00877681081841,1438678.81223,1.09068846113e-08
0.00877681081841,1447141.62878,1.39229136821e-08
0.00877681081841,1455604.44532,1.60475418436e-08
0.00877681081841,1464067.26186,1.28986755071e-08
0.00877681081841,1472530.0784,1.25155759948e-08
0.00877681081841,1480992.89495,1.70827401757e-08
0.00877681081841,1489455.71149,1.04763343122e-08
0.00877681081841,1497918.52803,1.08168795837e-08
0.00877681081841,1506381.34457,2.81694232382e-08
0.00877681081841,1514844.16112,1.32410998049e-07
0.00877681081841,1523306.97766,1.16220938716e-07
0.00877681081841,1531769.7942,4.25614841946e-08
0.00877681081841,1540232.61074,1.51692095531e-08
0.00877681081841,1548695.42729,1.06132782323e-08
0.00877681081841,1557158.24383,1.23582372127e-08
0.00877681081841,1565621.06037,1.11641472251e-08
0.00877681081841,1574083.87691,1.03903155689e-08
0.00877681081841,1582546.69346,1.36331719617e-08
0.00877681081841,1591009.51,9.59385728371e-09
0.00877681081841,1599472.32654,1.04565510997e-08
0.00877681081841,1607935.14308,9.08803493625e-09
0.00877681081841,1616397.95963,1.13804056433e-08
0.00877681081841,1624860.77617,8.62182362256e-09
0.00877681081841,1633323.59271,1.08191831939e-08
0.00877681081841,1641786.40925,8.10869443972e-09
0.00877681081841,1650249.2258,9.58118104861e-09
0.00877681081841,1658712.04234,8.35978677882e-09
0.00877681081841,1667174.85888,8.84463485287e-09
0.00877681081841,1675637.67542,8.36361839906e-09
0.00877681081841,1684100.49197,8.39732048757e-09
0.00877681081841,1692563.30851,8.03889706456e-09
0.00877681081841,1701026.12505,8.81376743051e-09
0.00877681081841,1709488.94159,7.46577299539e-09
0.00877681081841,1717951.75814,6.91523273451e-09
0.00877681081841,1726414.57468,7.63189262613e-09
0.00877681081841,1734877.39122,6.81636428616e-09
0.00877681081841,1743340.20777,8.04858865626e-09
0.00877681081841,1751803.02431,5.88541221229e-09
0.00877681081841,1760265.84085,7.57095149759e-09
0.00877681081841,1768728.65739,6.09696623975e-09
0.00877681081841,1777191.47394,6.40102418657e-09
0.00877681081841,1785654.29048,6.20284293634e-09
0.00877681081841,1794117.10702,6.01589223176e-09
0.00877681081841,1802579.92356,5.87104609374e-09
0.00877681081841,1811042.74011,5.72959946092e-09
0.00877681081841,1819505.55665,5.56003909598e-09
0.00877681081841,1827968.37319,5.40110380578e-09
0.00877681081841,1836431.18973,5.25298725321e-09
0.00877681081841,1844894.00628,5.10456502499e-09
0.00877681081841,1853356.82282,4.93342808147e-09
0.00877681081841,1861819.63936,4.8145562375e-09
0.00877681081841,1870282.4559,4.67154347087e-09
0.00877681081841,1878745.27245,4.48942241057e-09
0.00877681081841,1887208.08899,4.11095695807e-09
0.00877681081841,1895670.90553,4.65126577007e-09
0.00877681081841,1904133.72207,3.92729198257e-09
0.00877681081841,1912596.53862,3.92554347302e-09
0.00877681081841,1921059.35516,3.7955590338e-09
0.00877681081841,1929522.1717,3.65518182039e-09
0.00877681081841,1937984.98824,3.5170003372e-09
0.00877681081841,1946447.80479,3.37989178582e-09
0.00877681081841,1954910.62133,3.23532770507e-09
0.00877681081841,1963373.43787,3.10867261668e-09
0.00877681081841,1971836.25441,2.97393391287e-09
0.00877681081841,1980299.07096,2.83870269229e-09
0.00877681081841,1988761.8875,2.70614838103e-09
0.00877681081841,1997224.70404,2.57421537722e-09
0.00877681081841,2005687.52058,2.44006036218e-09
0.00877681081841,2014150.33713,2.31376185927e-09
0.00877681081841,2022613.15367,2.18106150782e-09
0.00877681081841,2031075.97021,2.05119199002e-09
0.00877681081841,2039538.78675,1.92348366501e-09
0.00877681081841,2048001.6033,1.7951383651e-09
0.00877681081841,2056464.41984,1.6671867871e-09
0.00877681081841,2064927.23638,1.54302494165e-09
0.00877681081841,2073390.05292,1.4088044698e-09
0.00877681081841,2081852.86947,1.28907511151e-09
0.00877681081841,2090315.68601,1.16969117297e-09
0.00877681081841,2098778.50255,1.03956295783e-09
0.00877681081841,2107241.31909,9.18838157271e-10
0.00877681081841,2115704.13564,7.9486739083e-10
0.00877681081841,2124166.95218,6.822486821e-10
0.00877681081841,2132629.76872,5.60191248814e-10
0.00877681081841,2141092.58526,4.57114809411e-10
0.00877681081841,2149555.40181,3.56493513787e-10
0.00877681081841,2158018.21835,2.82549151651e-10
0.00877681081841,2166481.03489,2.52968921088e-10
0.0095656118019,0,0.00527282490955
0.0095656118019,8462.81654255,0.00736181157948
0.0095656118019,16925.6330851,0.012891765794
0.0095656118019,25388.4496276,0.00874394654385
0.0095656118019,33851.2661702,0.00346964752399
0.0095656118019,42314.0827127,0.00371917708918
0.0095656118019,50776.8992553,0.00325693131016
0.0095656118019,59239.7157978,0.000568367492468
0.0095656118019,67702.5323404,0.000334603529468
0.0095656118019,76165.3488829,0.00202486597475
0.0095656118019,84628.1654255,0.00598574742053
0.0095656118019,93090.981968,0.0442974956538
0.0095656118019,101553.798511,0.0499652147132
0.0095656118019,110016.615053,0.00860835369523
0.0095656118019,118479.431596,0.0151878385061
0.0095656118019,126942.248138,0.0141570383216
0.0095656118019,135405.064681,0.0775078079097
0.0095656118019,143867.881223,0.0935861167129
0.0095656118019,152330.697766,0.085512932163
0.0095656118019,160793.514308,0.107431483346
0.0095656118019,169256.330851,0.0521492445195
0.0095656118019,177719.147394,0.00372127717449
0.0095656118019,186181.963936,0.00403204551909
0.0095656118019,194644.780479,0.0162555394724
0.0095656118019,203107.597021,0.00834659208709
0.0095656118019,211570.413564,0.0186182645445
